id,type,subject_id,school_id,access_code,versions,current_version,created_at
290b699e-8bdf-4cc2-b501-26a2803c3d2d,teacher,da6dd68d-17fa-4462-9bb5-729c36fa1535,1d81faf3-1166-42f2-8dd3-8d51102b1a92,5522,"[{""id"":""0d24143e-44fb-488d-a00f-c56e3579facb"",""isDraft"":true,""maxScore"":104,""responses"":[{""score"":4,""criteriaId"":""curriculum-awareness"",""selectedOption"":""The teacher's responses show that she is aware of the curriculum adopted by the school. Her reflections have shown indications of a clear implementation plan. (90 to 100%)""},{""score"":3,""criteriaId"":""lesson-planning-participation"",""selectedOption"":""The teacher participates in lesson planning by attending the planning meetings with the mentor/s. She contributes to the planning by sharing her reflections and coming up with strategies to enhance teaching and learning practices at school.""},{""score"":3,""criteriaId"":""lesson-preparation"",""selectedOption"":""The teacher is well-planned for her lessons. She enters the class with her lesson plans and is confident in delivering the lessons as planned.""},{""score"":3,""criteriaId"":""classroom-accessibility"",""selectedOption"":""The classroom is well organized. All students get access to the teaching and learning resources. The seating arrangement is flexible and keeps changing based on the teaching activity.""},{""score"":3,""criteriaId"":""seating-arrangements"",""selectedOption"":""The teacher organizes seating arrangements as per Hauna's plans. The seating arrangement is flexible to suit the needs of the student/plan. (Semi circle/rows) In writing activities, she moves around to meet the needs of different learners/Call out names to ensure all students are catered to while teaching. She fails to reach out to all learners.""},{""score"":2,""criteriaId"":""teacher-positioning"",""selectedOption"":""The teacher's seating area/ teaching position does not allow her to have eye contact with all students.""},{""score"":3,""criteriaId"":""classroom-displays"",""selectedOption"":""The classroom displays are child centric and reflect current learnings. All displays have distinct borders. However they are not labelled. They address all subject areas. The classroom is neat and has a visual appeal.""},{""score"":2,""criteriaId"":""lesson-recap"",""selectedOption"":""The teacher attempts to recap learning by asking a few random questions.""},{""score"":2,""criteriaId"":""instruction-clarity"",""selectedOption"":""The teacher's explanation is clear. She explains in simple child-friendly language. She is able to grasp the attention of most of the students in her class. However a few students are struggling to understand the concept. Though she intends to support them she is unable to reach out to them.""},{""score"":3,""criteriaId"":""language-fluency"",""selectedOption"":""The teacher's language is fluent. She is able to express ideas in clear age-appropriate child-friendly language. She does not make any grammatical errors while speaking.""},{""score"":3,""criteriaId"":""classroom-interaction"",""selectedOption"":""The teacher has developed a relationship with the students in such a way that they all understand the norms of the class. Students are consistently motivated to interact freely without fear.""},{""score"":3,""criteriaId"":""student-questions"",""selectedOption"":""Students respond to the teacher's questions. Students asking questions were not observed.""},{""score"":3,""criteriaId"":""resource-usage"",""selectedOption"":""The teacher carries the resources as planned in the lesson plans. She is confident in using the resources for the activities planned for the class. She ensures all students get access to the teaching and learning materials.""},{""score"":4,""criteriaId"":""time-management"",""selectedOption"":""The teacher uses her class time effectively. The observer can very clearly make note of the different parts of her lesson (Intro, recap, plenary etc). She is very well organized and the transition from one domain to another is well coordinated.""},{""score"":3,""criteriaId"":""student-engagement"",""selectedOption"":""Except for a few, all students are engaged in learning.""},{""score"":3,""criteriaId"":""classroom-norms"",""selectedOption"":""The students are aware of the teacher's expectations/classroom norms. However she needs to keep reminding them to follow the norms at all times failing which many students get distracted.""},{""score"":4,""criteriaId"":""positive-reinforcement"",""selectedOption"":""All students are well-behaved. Positive reinforcements (praise, stars) observed in class.""},{""score"":1,""criteriaId"":""questioning-techniques"",""selectedOption"":""The teacher does not ask questions to check understanding.""},{""score"":3,""criteriaId"":""formative-assessment"",""selectedOption"":""The teacher uses her observation skills as well as student responses to check understanding. However, she does not maintain a record of the progress of her students.""},{""score"":3,""criteriaId"":""student-progress-awareness"",""selectedOption"":""The teacher is aware of her students' progress. She has no data recorded to provide clear evidence of progress.""},{""score"":4,""criteriaId"":""assessment-checklists"",""selectedOption"":""The teacher has maintained checklists to record assessment data. She has completed the assessments of all the students in her class.""},{""score"":3,""criteriaId"":""presentation-policy"",""selectedOption"":""The books are well maintained as per the policy. The teacher uses the board to teach formation and moves around the class to support all students. The students follow the teacher's instructions to complete their work. The students are trying their best to form letters correctly. A few students are struggling with their work.""},{""score"":4,""criteriaId"":""marking-policy"",""selectedOption"":""The teacher follows the policy for marking of books. She makes an effort to update marking of books on time. Students are motivated as she takes pains to give positive comments. She sets targets to children by giving them extra work to improve.""},{""score"":4,""criteriaId"":""reflection-practice"",""selectedOption"":""The teacher submits the reflection form consistently. She has been using this as a tool to reflect on her teaching and learning process. She has carefully made record of her reflection in her book/name list.""},{""score"":3,""criteriaId"":""professional-development"",""selectedOption"":""75-99%""},{""score"":3,""criteriaId"":""record-keeping"",""selectedOption"":""The teacher has maintained all the records with diligence.""}],""timestamp"":""2025-07-07T05:21:27.080Z"",""totalScore"":79},{""id"":""412040f0-ac1a-402e-be16-062b547ee02a"",""maxScore"":40,""responses"":[{""score"":4,""criteriaId"":""curriculum-awareness"",""selectedOption"":""The teacher's responses show that she is aware of the curriculum adopted by the school. Her reflections have shown indications of a clear implementation plan. (90 to 100%)""},{""score"":3,""criteriaId"":""lesson-planning-participation"",""selectedOption"":""The teacher participates in lesson planning by attending the planning meetings with the mentor/s. She contributes to the planning by sharing her reflections and coming up with strategies to enhance teaching and learning practices at school.""},{""score"":3,""criteriaId"":""lesson-preparation"",""selectedOption"":""The teacher is well-planned for her lessons. She enters the class with her lesson plans and is confident in delivering the lessons as planned.""},{""score"":3,""criteriaId"":""classroom-accessibility"",""selectedOption"":""The classroom is well organized. All students get access to the teaching and learning resources. The seating arrangement is flexible and keeps changing based on the teaching activity.""},{""score"":3,""criteriaId"":""seating-arrangements"",""selectedOption"":""The teacher organizes seating arrangements as per Hauna's plans. The seating arrangement is flexible to suit the needs of the student/plan. (Semi circle/rows) In writing activities, she moves around to meet the needs of different learners/Call out names to ensure all students are catered to while teaching. She fails to reach out to all learners.""},{""score"":2,""criteriaId"":""teacher-positioning"",""selectedOption"":""The teacher's seating area/ teaching position does not allow her to have eye contact with all students.""},{""score"":3,""criteriaId"":""classroom-displays"",""selectedOption"":""The classroom displays are child centric and reflect current learnings. All displays have distinct borders. However they are not labelled. They address all subject areas. The classroom is neat and has a visual appeal.""},{""score"":2,""criteriaId"":""lesson-recap"",""selectedOption"":""The teacher attempts to recap learning by asking a few random questions.""},{""score"":2,""criteriaId"":""instruction-clarity"",""selectedOption"":""The teacher's explanation is clear. She explains in simple child-friendly language. She is able to grasp the attention of most of the students in her class. However a few students are struggling to understand the concept. Though she intends to support them she is unable to reach out to them.""},{""score"":3,""criteriaId"":""language-fluency"",""selectedOption"":""The teacher's language is fluent. She is able to express ideas in clear age-appropriate child-friendly language. She does not make any grammatical errors while speaking.""},{""score"":3,""criteriaId"":""classroom-interaction"",""selectedOption"":""The teacher has developed a relationship with the students in such a way that they all understand the norms of the class. Students are consistently motivated to interact freely without fear.""},{""score"":3,""criteriaId"":""student-questions"",""selectedOption"":""Students respond to the teacher's questions. Students asking questions were not observed.""},{""score"":3,""criteriaId"":""resource-usage"",""selectedOption"":""The teacher carries the resources as planned in the lesson plans. She is confident in using the resources for the activities planned for the class. She ensures all students get access to the teaching and learning materials.""},{""score"":4,""criteriaId"":""time-management"",""selectedOption"":""The teacher uses her class time effectively. The observer can very clearly make note of the different parts of her lesson (Intro, recap, plenary etc). She is very well organized and the transition from one domain to another is well coordinated.""},{""score"":3,""criteriaId"":""student-engagement"",""selectedOption"":""Except for a few, all students are engaged in learning.""},{""score"":3,""criteriaId"":""classroom-norms"",""selectedOption"":""The students are aware of the teacher's expectations/classroom norms. However she needs to keep reminding them to follow the norms at all times failing which many students get distracted.""},{""score"":4,""criteriaId"":""positive-reinforcement"",""selectedOption"":""All students are well-behaved. Positive reinforcements (praise, stars) observed in class.""},{""score"":1,""criteriaId"":""questioning-techniques"",""selectedOption"":""The teacher does not ask questions to check understanding.""},{""score"":3,""criteriaId"":""formative-assessment"",""selectedOption"":""The teacher uses her observation skills as well as student responses to check understanding. However, she does not maintain a record of the progress of her students.""},{""score"":3,""criteriaId"":""student-progress-awareness"",""selectedOption"":""The teacher is aware of her students' progress. She has no data recorded to provide clear evidence of progress.""},{""score"":4,""criteriaId"":""assessment-checklists"",""selectedOption"":""The teacher has maintained checklists to record assessment data. She has completed the assessments of all the students in her class.""},{""score"":3,""criteriaId"":""presentation-policy"",""selectedOption"":""The books are well maintained as per the policy. The teacher uses the board to teach formation and moves around the class to support all students. The students follow the teacher's instructions to complete their work. The students are trying their best to form letters correctly. A few students are struggling with their work.""},{""score"":4,""criteriaId"":""marking-policy"",""selectedOption"":""The teacher follows the policy for marking of books. She makes an effort to update marking of books on time. Students are motivated as she takes pains to give positive comments. She sets targets to children by giving them extra work to improve.""},{""score"":4,""criteriaId"":""reflection-practice"",""selectedOption"":""The teacher submits the reflection form consistently. She has been using this as a tool to reflect on her teaching and learning process. She has carefully made record of her reflection in her book/name list.""},{""score"":3,""criteriaId"":""professional-development"",""selectedOption"":""75-99%""},{""score"":3,""criteriaId"":""record-keeping"",""selectedOption"":""The teacher has maintained all the records with diligence.""},{""score"":3,""criteriaId"":""lesson_planning"",""selectedOption"":""Well-structured lesson plan with clear objectives and activities""},{""score"":3,""criteriaId"":""subject_knowledge"",""selectedOption"":""Good subject knowledge with clear explanations""},{""score"":3,""criteriaId"":""teaching_methods"",""selectedOption"":""Uses multiple teaching strategies with some student engagement""},{""score"":3,""criteriaId"":""classroom_management"",""selectedOption"":""Good classroom management with clear rules and procedures""},{""score"":3,""criteriaId"":""student_interaction"",""selectedOption"":""Good communication with regular student interaction""},{""score"":3,""criteriaId"":""assessment_feedback"",""selectedOption"":""Regular assessment with constructive feedback""},{""score"":3,""criteriaId"":""technology_integration"",""selectedOption"":""Good integration of technology to enhance learning""},{""score"":3,""criteriaId"":""professional_development"",""selectedOption"":""Regular participation in professional development activities""},{""score"":3,""criteriaId"":""collaboration"",""selectedOption"":""Good collaboration and teamwork with staff""},{""score"":3,""criteriaId"":""punctuality_attendance"",""selectedOption"":""Good attendance and punctuality with rare absences""}],""timestamp"":""2025-07-15T05:52:04.121Z"",""totalScore"":109}]",1,2025-07-07 05:21:27.08+00
2ac66dba-7779-4020-83c9-88539574fe19,teacher,4b04c58b-781a-4b2d-a545-18ea976dd426,3ef86387-1ec3-47df-ba18-d1e95fa397cf,9001,"[{""id"":""d85c4539-4bd7-4776-8178-c5701bf44d76"",""maxScore"":36,""responses"":[{""score"":2,""criteriaId"":""lesson_planning"",""selectedOption"":""Basic lesson plan exists but lacks detail and structure""},{""score"":1,""criteriaId"":""subject_knowledge"",""selectedOption"":""Limited subject knowledge with frequent errors""},{""score"":2,""criteriaId"":""teaching_methods"",""selectedOption"":""Limited variety in teaching methods, mostly teacher-centered""},{""score"":3,""criteriaId"":""classroom_management"",""selectedOption"":""Good classroom management with clear rules and procedures""},{""score"":3,""criteriaId"":""student_interaction"",""selectedOption"":""Good communication with regular student interaction""},{""score"":3,""criteriaId"":""assessment_feedback"",""selectedOption"":""Regular assessment with constructive feedback""},{""score"":0,""comment"":""Didn't observe during the Audit"",""criteriaId"":""technology_integration"",""selectedOption"":""Not Applicable""},{""score"":3,""criteriaId"":""professional_development"",""selectedOption"":""Regular participation in professional development activities""},{""score"":3,""criteriaId"":""collaboration"",""selectedOption"":""Good collaboration and teamwork with staff""},{""score"":3,""criteriaId"":""punctuality_attendance"",""selectedOption"":""Good attendance and punctuality with rare absences""}],""timestamp"":""2025-09-10T09:21:34.930Z"",""totalScore"":23}]",0,2025-09-10 09:21:34.93+00
2c3d38df-c118-43f7-85c2-fd1b62aac8ed,teacher,25929b3d-9254-4ab9-9cfa-d11ba0a270be,c4186fe0-c9f0-484d-8a2d-51054571d3db,5226,"[{""id"":""d31d683a-e634-44bd-8ea0-5fbc4caa9cd4"",""maxScore"":40,""responses"":[{""score"":1,""criteriaId"":""lesson_planning"",""selectedOption"":""No evidence of lesson planning or preparation""},{""score"":1,""criteriaId"":""subject_knowledge"",""selectedOption"":""Limited subject knowledge with frequent errors""},{""score"":1,""comment"":""Teacher was teaching rhymes. but she was sitting in one place and doing the ryhme, there was no action and face modulation."",""criteriaId"":""teaching_methods"",""selectedOption"":""Uses only traditional lecture methods with no variety""},{""score"":2,""criteriaId"":""classroom_management"",""selectedOption"":""Basic classroom management with some behavioral issues""},{""score"":1,""criteriaId"":""student_interaction"",""selectedOption"":""Minimal interaction with students, poor communication""},{""score"":1,""criteriaId"":""assessment_feedback"",""selectedOption"":""No formal assessment or feedback provided""},{""score"":1,""criteriaId"":""technology_integration"",""selectedOption"":""No use of technology in teaching""},{""score"":1,""criteriaId"":""professional_development"",""selectedOption"":""No evidence of professional development activities""},{""score"":1,""criteriaId"":""collaboration"",""selectedOption"":""Works in isolation with no collaboration""},{""score"":3,""criteriaId"":""punctuality_attendance"",""selectedOption"":""Good attendance and punctuality with rare absences""}],""timestamp"":""2025-11-10T10:13:10.626Z"",""totalScore"":13}]",0,2025-11-10 10:13:10.626+00
30d8062e-dbef-4de6-a9a9-a45716e676f5,teacher,e8951849-6372-48e6-83f8-734b9a80a7be,a7a1d790-0a62-409f-87d3-d3537e2788a1,7732,"[{""id"":""f3c0b676-395b-4d28-9cff-48dd0fa75fdd"",""maxScore"":40,""responses"":[{""score"":2,""criteriaId"":""lesson_planning"",""selectedOption"":""Basic lesson plan exists but lacks detail and structure""},{""score"":2,""criteriaId"":""subject_knowledge"",""selectedOption"":""Basic subject knowledge with occasional inaccuracies""},{""score"":3,""criteriaId"":""teaching_methods"",""selectedOption"":""Uses multiple teaching strategies with some student engagement""},{""score"":3,""criteriaId"":""classroom_management"",""selectedOption"":""Good classroom management with clear rules and procedures""},{""score"":3,""criteriaId"":""student_interaction"",""selectedOption"":""Good communication with regular student interaction""},{""score"":2,""criteriaId"":""assessment_feedback"",""selectedOption"":""Basic assessment with limited feedback""},{""score"":3,""criteriaId"":""technology_integration"",""selectedOption"":""Good integration of technology to enhance learning""},{""score"":3,""criteriaId"":""professional_development"",""selectedOption"":""Regular participation in professional development activities""},{""score"":3,""criteriaId"":""collaboration"",""selectedOption"":""Good collaboration and teamwork with staff""},{""score"":3,""criteriaId"":""punctuality_attendance"",""selectedOption"":""Good attendance and punctuality with rare absences""}],""timestamp"":""2025-09-30T15:25:31.489Z"",""totalScore"":27}]",0,2025-09-30 15:25:31.489+00
32fbda2e-f82b-4a27-8ade-43e7353bccd4,teacher,2d12d9ea-fb09-4593-b9ad-c505395b4a7e,463a626e-cd2e-45d0-98d3-0f5db9755375,2745,"[{""id"":""37530957-b11c-4f66-86ff-54c57ad5d88c"",""maxScore"":40,""responses"":[{""score"":3,""criteriaId"":""lesson_planning"",""selectedOption"":""Well-structured lesson plan with clear objectives and activities""},{""score"":3,""criteriaId"":""subject_knowledge"",""selectedOption"":""Good subject knowledge with clear explanations""},{""score"":2,""criteriaId"":""teaching_methods"",""selectedOption"":""Limited variety in teaching methods, mostly teacher-centered""},{""score"":3,""criteriaId"":""classroom_management"",""selectedOption"":""Good classroom management with clear rules and procedures""},{""score"":3,""criteriaId"":""student_interaction"",""selectedOption"":""Good communication with regular student interaction""},{""score"":2,""criteriaId"":""assessment_feedback"",""selectedOption"":""Basic assessment with limited feedback""},{""score"":3,""criteriaId"":""technology_integration"",""selectedOption"":""Good integration of technology to enhance learning""},{""score"":3,""criteriaId"":""professional_development"",""selectedOption"":""Regular participation in professional development activities""},{""score"":3,""criteriaId"":""collaboration"",""selectedOption"":""Good collaboration and teamwork with staff""},{""score"":3,""criteriaId"":""punctuality_attendance"",""selectedOption"":""Good attendance and punctuality with rare absences""}],""timestamp"":""2025-09-18T06:16:28.765Z"",""totalScore"":28},{""id"":""6e1e5047-3a0c-451e-a070-079a25f304ff"",""maxScore"":40,""responses"":[{""score"":3,""comment"":""Well-planned and organized."",""criteriaId"":""lesson_planning"",""selectedOption"":""Well-structured lesson plan with clear objectives and activities""},{""score"":3,""comment"":""Shows good subject knowledge."",""criteriaId"":""subject_knowledge"",""selectedOption"":""Good subject knowledge with clear explanations""},{""score"":3,""comment"":""Followed activity steps effectively."",""criteriaId"":""teaching_methods"",""selectedOption"":""Uses multiple teaching strategies with some student engagement""},{""score"":3,""comment"":""Maintained control and order."",""criteriaId"":""classroom_management"",""selectedOption"":""Good classroom management with clear rules and procedures""},{""score"":3,""comment"":""Communicated well with students."",""criteriaId"":""student_interaction"",""selectedOption"":""Good communication with regular student interaction""},{""score"":2,""comment"":""Can add quick feedback at the end."",""criteriaId"":""assessment_feedback"",""selectedOption"":""Basic assessment with limited feedback""},{""score"":3,""criteriaId"":""technology_integration"",""selectedOption"":""Good integration of technology to enhance learning""},{""score"":3,""comment"":""Shows preparedness and understanding."",""criteriaId"":""professional_development"",""selectedOption"":""Regular participation in professional development activities""},{""score"":3,""comment"":""Works well with others."",""criteriaId"":""collaboration"",""selectedOption"":""Good collaboration and teamwork with staff""},{""score"":3,""criteriaId"":""punctuality_attendance"",""selectedOption"":""Good attendance and punctuality with rare absences""}],""timestamp"":""2025-10-28T07:21:26.098Z"",""totalScore"":29}]",1,2025-09-18 06:16:28.765+00
33f0a617-5219-4b34-8590-5e77de02ae33,teacher,2de56f86-14d2-49f2-9634-b00e6261b2e4,a02256d5-928d-4604-bbad-82dc91cd683e,6068,"[{""id"":""ed4dc7ee-8494-4162-9d4a-a474a88a263c"",""maxScore"":40,""responses"":[{""score"":2,""comment"":""phonetic approach taken , wanted to check demos on vocabulary."",""criteriaId"":""lesson_planning"",""selectedOption"":""Basic lesson plan exists but lacks detail and structure""},{""score"":2,""criteriaId"":""subject_knowledge"",""selectedOption"":""Basic subject knowledge with occasional inaccuracies""},{""score"":2,""criteriaId"":""teaching_methods"",""selectedOption"":""Limited variety in teaching methods, mostly teacher-centered""},{""score"":2,""criteriaId"":""classroom_management"",""selectedOption"":""Basic classroom management with some behavioral issues""},{""score"":3,""criteriaId"":""student_interaction"",""selectedOption"":""Good communication with regular student interaction""},{""score"":2,""criteriaId"":""assessment_feedback"",""selectedOption"":""Basic assessment with limited feedback""},{""score"":3,""criteriaId"":""technology_integration"",""selectedOption"":""Good integration of technology to enhance learning""},{""score"":3,""criteriaId"":""professional_development"",""selectedOption"":""Regular participation in professional development activities""},{""score"":3,""criteriaId"":""collaboration"",""selectedOption"":""Good collaboration and teamwork with staff""},{""score"":3,""criteriaId"":""punctuality_attendance"",""selectedOption"":""Good attendance and punctuality with rare absences""}],""timestamp"":""2025-09-26T11:29:42.714Z"",""totalScore"":25},{""id"":""eba38b08-e4fb-4842-84a2-b0cd326aa449"",""maxScore"":40,""responses"":[{""score"":2,""comment"":""phonetic approach taken , wanted to check demos on vocabulary."",""criteriaId"":""lesson_planning"",""selectedOption"":""Basic lesson plan exists but lacks detail and structure""},{""score"":2,""criteriaId"":""subject_knowledge"",""selectedOption"":""Basic subject knowledge with occasional inaccuracies""},{""score"":2,""criteriaId"":""teaching_methods"",""selectedOption"":""Limited variety in teaching methods, mostly teacher-centered""},{""score"":2,""criteriaId"":""classroom_management"",""selectedOption"":""Basic classroom management with some behavioral issues""},{""score"":3,""criteriaId"":""student_interaction"",""selectedOption"":""Good communication with regular student interaction""},{""score"":2,""criteriaId"":""assessment_feedback"",""selectedOption"":""Basic assessment with limited feedback""},{""score"":3,""criteriaId"":""technology_integration"",""selectedOption"":""Good integration of technology to enhance learning""},{""score"":3,""criteriaId"":""professional_development"",""selectedOption"":""Regular participation in professional development activities""},{""score"":3,""criteriaId"":""collaboration"",""selectedOption"":""Good collaboration and teamwork with staff""},{""score"":3,""criteriaId"":""punctuality_attendance"",""selectedOption"":""Good attendance and punctuality with rare absences""}],""timestamp"":""2025-09-26T11:31:17.860Z"",""totalScore"":25}]",1,2025-09-26 11:29:42.714+00
3645b369-5d00-49e3-b0d5-9556551b2fb3,teacher,9cf1f558-f934-4ee6-b179-d1287ed200a3,b54ce43a-6ce8-44d2-8e3b-619a6e4b1c1a,2946,"[{""id"":""2638bc98-9263-45ce-a19f-1f661bbc9f4a"",""maxScore"":32,""responses"":[{""score"":2,""criteriaId"":""lesson_planning"",""selectedOption"":""Basic lesson plan exists but lacks detail and structure""},{""score"":2,""criteriaId"":""subject_knowledge"",""selectedOption"":""Basic subject knowledge with occasional inaccuracies""},{""score"":2,""criteriaId"":""teaching_methods"",""selectedOption"":""Limited variety in teaching methods, mostly teacher-centered""},{""score"":0,""comment"":""AS there were no students, I was unable to obsreve"",""criteriaId"":""classroom_management"",""selectedOption"":""Not Applicable""},{""score"":0,""criteriaId"":""student_interaction"",""selectedOption"":""Not Applicable""},{""score"":2,""criteriaId"":""assessment_feedback"",""selectedOption"":""Basic assessment with limited feedback""},{""score"":3,""criteriaId"":""technology_integration"",""selectedOption"":""Good integration of technology to enhance learning""},{""score"":2,""criteriaId"":""professional_development"",""selectedOption"":""Minimal participation in professional development""},{""score"":3,""criteriaId"":""collaboration"",""selectedOption"":""Good collaboration and teamwork with staff""},{""score"":1,""criteriaId"":""punctuality_attendance"",""selectedOption"":""Frequent absences and tardiness affecting teaching quality""}],""timestamp"":""2025-11-11T10:32:33.748Z"",""totalScore"":17}]",0,2025-11-11 10:32:33.749+00
36e07d3c-c6aa-491c-8743-197dff5f7b9c,mentor,c7e7b24f-b33a-4ca8-903d-6c48cd683135,ce954391-669f-43cd-9e21-185626e6ebcc,6321,"[{""id"":""bca54365-4617-45b1-88c3-567bb3081536"",""maxScore"":40,""responses"":[{""score"":4,""comment"":""Demonstrates excellent mentoring abilities with a transformative impact on students’ overall development."",""criteriaId"":""mentoring_skills"",""selectedOption"":""Excellent mentoring abilities with transformative impact on student development""},{""score"":4,""comment"":""Provides comprehensive support with proactive intervention and consistent follow-up."",""criteriaId"":""student_support"",""selectedOption"":""Comprehensive support with proactive intervention and follow-up""},{""score"":4,""comment"":""Demonstrates excellent coordination skills with innovative and efficient program management."",""criteriaId"":""program_coordination"",""selectedOption"":""Excellent coordination with innovative and efficient program management""},{""score"":4,""comment"":""Demonstrates excellent communication skills that foster strong and supportive relationships.”"",""criteriaId"":""communication_skills"",""selectedOption"":""Excellent communication fostering strong, supportive relationships""},{""score"":4,""comment"":""Exhibits strong analytical skills and provides effective, long-term solutions."",""criteriaId"":""problem_solving"",""selectedOption"":""Excellent problem-solving abilities with innovative and lasting solutions""},{""score"":4,""comment"":""hows exceptional subject expertise, combining advanced knowledge with practical and effective classroom application."",""criteriaId"":""professional_knowledge"",""selectedOption"":""Excellent expertise with advanced knowledge and application""},{""score"":4,""comment"":""Exhibits proactive initiative and inspiring leadership qualities."",""criteriaId"":""initiative_leadership"",""selectedOption"":""Excellent initiative and strong leadership inspiring others""},{""score"":3,""comment"":""Maintains good record-keeping with organized documentation in files; however, updates are not reflected in the handbooks."",""criteriaId"":""record_keeping"",""selectedOption"":""Good record keeping with organized documentation""},{""score"":4,""comment"":""Exhibits strong engagement and builds effective community partnerships."",""criteriaId"":""parent_community_engagement"",""selectedOption"":""Excellent engagement fostering strong community partnerships""},{""score"":4,""comment"":""Exhibits strong reliability and consistent dedication to excellence"",""criteriaId"":""reliability_commitment"",""selectedOption"":""Excellent reliability and unwavering commitment to excellence""}],""timestamp"":""2025-11-04T09:24:04.695Z"",""totalScore"":39}]",0,2025-11-04 09:24:04.695+00
37a1fd51-5cdb-4e4e-b446-576e9511f800,teacher,cb244896-fe8f-4104-9275-8ef6b4cad0fd,d04f19a5-66d5-4ae9-805b-3799ed03b5b2,7530,"[{""id"":""f8d40291-7f8d-4339-a6a0-5b18e15dfdb6"",""maxScore"":36,""responses"":[{""score"":1,""criteriaId"":""lesson_planning"",""selectedOption"":""No evidence of lesson planning or preparation""},{""score"":1,""criteriaId"":""subject_knowledge"",""selectedOption"":""Limited subject knowledge with frequent errors""},{""score"":1,""criteriaId"":""teaching_methods"",""selectedOption"":""Uses only traditional lecture methods with no variety""},{""score"":3,""criteriaId"":""classroom_management"",""selectedOption"":""Good classroom management with clear rules and procedures""},{""score"":3,""criteriaId"":""student_interaction"",""selectedOption"":""Good communication with regular student interaction""},{""score"":3,""criteriaId"":""assessment_feedback"",""selectedOption"":""Regular assessment with constructive feedback""},{""score"":0,""comment"":""Not observed during the audit"",""criteriaId"":""technology_integration"",""selectedOption"":""Not Applicable""},{""score"":3,""criteriaId"":""professional_development"",""selectedOption"":""Regular participation in professional development activities""},{""score"":3,""criteriaId"":""collaboration"",""selectedOption"":""Good collaboration and teamwork with staff""},{""score"":3,""criteriaId"":""punctuality_attendance"",""selectedOption"":""Good attendance and punctuality with rare absences""}],""timestamp"":""2025-09-08T06:07:50.732Z"",""totalScore"":21}]",0,2025-09-08 06:07:50.733+00
386e7bb6-b57a-4f65-9549-692ef46536d7,teacher,8b96c628-b60d-4cc2-9582-131e97049e40,6e63ae71-f20c-4d60-89f9-42adcfc5069e,1401,"[{""id"":""59aa22b1-7406-4da2-8c06-09f5db351a4e"",""maxScore"":36,""responses"":[{""score"":2,""criteriaId"":""lesson_planning"",""selectedOption"":""Basic lesson plan exists but lacks detail and structure""},{""score"":1,""criteriaId"":""subject_knowledge"",""selectedOption"":""Limited subject knowledge with frequent errors""},{""score"":1,""comment"":""Teacher has to use different objects and stratergies."",""criteriaId"":""teaching_methods"",""selectedOption"":""Uses only traditional lecture methods with no variety""},{""score"":2,""comment"":""Classrooms are airy and ventilated, but walls are very dirty."",""criteriaId"":""classroom_management"",""selectedOption"":""Basic classroom management with some behavioral issues""},{""score"":1,""comment"":""students and teacher involvement was not there."",""criteriaId"":""student_interaction"",""selectedOption"":""Minimal interaction with students, poor communication""},{""score"":1,""comment"":""Children were distracted in the class but teacher was busy with her work."",""criteriaId"":""assessment_feedback"",""selectedOption"":""No formal assessment or feedback provided""},{""score"":0,""criteriaId"":""technology_integration"",""selectedOption"":""Not Applicable""},{""score"":1,""criteriaId"":""professional_development"",""selectedOption"":""No evidence of professional development activities""},{""score"":2,""criteriaId"":""collaboration"",""selectedOption"":""Limited collaboration with colleagues""},{""score"":3,""criteriaId"":""punctuality_attendance"",""selectedOption"":""Good attendance and punctuality with rare absences""}],""timestamp"":""2025-07-17T08:20:41.591Z"",""totalScore"":14}]",0,2025-07-17 08:20:41.591+00
39db64ab-383e-468a-9d26-305d0ac2e8f2,teacher,87cf5348-1146-462b-b574-8929a2aa9c2c,f4da3593-2e2c-47ef-b0d6-50d2d76c4229,3421,"[{""id"":""e53bae6e-74a4-4bdb-86a5-773ad48a0f18"",""maxScore"":40,""responses"":[{""score"":2,""criteriaId"":""lesson_planning"",""selectedOption"":""Basic lesson plan exists but lacks detail and structure""},{""score"":3,""criteriaId"":""subject_knowledge"",""selectedOption"":""Good subject knowledge with clear explanations""},{""score"":3,""criteriaId"":""teaching_methods"",""selectedOption"":""Uses multiple teaching strategies with some student engagement""},{""score"":3,""criteriaId"":""classroom_management"",""selectedOption"":""Good classroom management with clear rules and procedures""},{""score"":3,""criteriaId"":""student_interaction"",""selectedOption"":""Good communication with regular student interaction""},{""score"":3,""criteriaId"":""assessment_feedback"",""selectedOption"":""Regular assessment with constructive feedback""},{""score"":2,""criteriaId"":""technology_integration"",""selectedOption"":""Basic use of technology with limited effectiveness""},{""score"":3,""criteriaId"":""professional_development"",""selectedOption"":""Regular participation in professional development activities""},{""score"":3,""criteriaId"":""collaboration"",""selectedOption"":""Good collaboration and teamwork with staff""},{""score"":3,""criteriaId"":""punctuality_attendance"",""selectedOption"":""Good attendance and punctuality with rare absences""}],""timestamp"":""2025-11-08T08:29:14.454Z"",""totalScore"":28}]",0,2025-11-08 08:29:14.454+00
